size,sizeNext,swab_id,time,Day,individual,density,weight,svl,sex,ze_tadpoles,tank_num,ze_frogs,num_infected,cum_ze_frogs,cum_ze_tadpoles
3653.96,41.176,MDF1_5_Sep3,9.0,46.0,MDF1_5,16.0,5.8,39.1, F,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
41.176,0.0,MDF1_5_Sep11,7.0,53.0,MDF1_5,16.0,6.0,41.6, F,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.0,17.784,MDF1_5_Sep18,8.0,61.0,MDF1_5,16.0,7.1,40, F,6.392,1.0,1598.208,12.0,1545722.504,123428.872
17.784,0.0,MDF1_5_Sep24,6.0,67.0,MDF1_5,16.0,6.3,40.1, F,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,20.216,MDF1_5_Oct1,7.0,74.0,MDF1_5,16.0,7.7,40.1, F,3.544,1.0,918.888,10.0,1563952.976,123498.896
20.216,0.0,MDF1_5_Dec4,63.0,137.0,MDF1_5,16.0,6.8,41.9, F,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_6_Jul24,4.0,4.0,MDF1_6,16.0,7.5,42.2, F,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,57.776,MDF1_6_Jul31,7.0,11.0,MDF1_6,16.0,6.7,39.1, F,6237.896,1.0,0.736,1.0,0.736,14535.264
57.776,1019.216,MDF1_6_AUG7,7.0,18.0,MDF1_6,16.0,6.0,41.9, F,1647.184,1.0,118.848,12.0,119.584,16182.448
1019.216,1750.504,MDF1_6_Aug14,7.0,25.0,MDF1_6,16.0,6.5,41.3, F,3898.24,1.0,62885.488,15.0,63005.072,20080.688
1750.504,65144.328,MDF1_6_Aug21,6.0,31.0,MDF1_6,16.0,6.6,41.1, F,30618.392,1.0,650332.704,16.0,713337.776,50699.08
65144.328,5294.672,MDF1_6_Aug27,6.0,37.0,MDF1_6,16.0,6.6,40, F,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
5294.672,55.552,MDF1_6_Sep3,9.0,46.0,MDF1_6,16.0,6.0,39.5, F,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
55.552,0.048,MDF1_6_Sep11,7.0,53.0,MDF1_6,16.0,5.4,37.9, F,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.048,78.056,MDF1_6_Sep18,8.0,61.0,MDF1_6,16.0,6.8,38.3, F,6.392,1.0,1598.208,12.0,1545722.504,123428.872
78.056,10.24,MDF1_6_Sep24,6.0,67.0,MDF1_6,16.0,6.1,40.4, F,66.48,1.0,17311.584,18.0,1563034.088,123495.352
10.24,25.12,MDF1_6_Oct1,7.0,74.0,MDF1_6,16.0,6.9,39.3, F,3.544,1.0,918.888,10.0,1563952.976,123498.896
25.12,0.0,MDF1_6_Dec4,63.0,137.0,MDF1_6,16.0,6.8,41.6, F,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_7_Jul24,4.0,4.0,MDF1_7,16.0,7.8,42.8, F,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,5.6,MDF1_7_Jul31,7.0,11.0,MDF1_7,16.0,8.1,43.9, F,6237.896,1.0,0.736,1.0,0.736,14535.264
5.6,9430.872,MDF1_7_AUG7,7.0,18.0,MDF1_7,16.0,8.3,45, F,1647.184,1.0,118.848,12.0,119.584,16182.448
9430.872,12055.52,MDF1_7_Aug14,7.0,25.0,MDF1_7,16.0,7.7,44, F,3898.24,1.0,62885.488,15.0,63005.072,20080.688
12055.52,17891.968,MDF1_7_Aug21,6.0,31.0,MDF1_7,16.0,7.5,44.7, F,30618.392,1.0,650332.704,16.0,713337.776,50699.08
17891.968,19227.416,MDF1_7_Aug27,6.0,37.0,MDF1_7,16.0,8.1,44, F,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
19227.416,17.168,MDF1_7_Sep3,9.0,46.0,MDF1_7,16.0,7.4,43, F,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
17.168,1.648,MDF1_7_Sep11,7.0,53.0,MDF1_7,16.0,7.7,42.5, F,46.728,1.0,446.904,14.0,1544124.296,123422.48
1.648,12.176,MDF1_7_Sep18,8.0,61.0,MDF1_7,16.0,8.6,42.3, F,6.392,1.0,1598.208,12.0,1545722.504,123428.872
12.176,0.0,MDF1_7_Sep24,6.0,67.0,MDF1_7,16.0,7.9,42.4, F,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,53.272,MDF1_7_Oct1,7.0,74.0,MDF1_7,16.0,9.3,42.6, F,3.544,1.0,918.888,10.0,1563952.976,123498.896
53.272,0.0,MDF1_7_Dec4,63.0,137.0,MDF1_7,16.0,9.5,42.8, F,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_8_Jul24,4.0,4.0,MDF1_8,16.0,8.9,45.1, F,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,5.816,MDF1_8_Jul31,7.0,11.0,MDF1_8,16.0,8.4,47, F,6237.896,1.0,0.736,1.0,0.736,14535.264
5.816,3968.016,MDF1_8_AUG7,7.0,18.0,MDF1_8,16.0,8.5,46.2, F,1647.184,1.0,118.848,12.0,119.584,16182.448
3968.016,82182.288,MDF1_8_Aug14,7.0,25.0,MDF1_8,16.0,7.8,48, F,3898.24,1.0,62885.488,15.0,63005.072,20080.688
82182.288,60139.344,MDF1_8_Aug21,6.0,31.0,MDF1_8,16.0,7.5,44.9, F,30618.392,1.0,650332.704,16.0,713337.776,50699.08
60139.344,449.448,MDF1_8_Aug27,6.0,37.0,MDF1_8,16.0,8.5,45.4, F,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
449.448,2.328,MDF1_8_Sep3,9.0,46.0,MDF1_8,16.0,7.4,45.7, F,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
2.328,0.008,MDF1_8_Sep11,7.0,53.0,MDF1_8,16.0,7.7,44.7, F,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.008,15.248,MDF1_8_Sep18,8.0,61.0,MDF1_8,16.0,8.3,44.9, F,6.392,1.0,1598.208,12.0,1545722.504,123428.872
15.248,1.176,MDF1_8_Sep24,6.0,67.0,MDF1_8,16.0,8.2,45.5, F,66.48,1.0,17311.584,18.0,1563034.088,123495.352
1.176,6.072,MDF1_8_Oct1,7.0,74.0,MDF1_8,16.0,8.9,44.8, F,3.544,1.0,918.888,10.0,1563952.976,123498.896
6.072,0.0,MDF1_8_Dec4,63.0,137.0,MDF1_8,16.0,9.4,45.9, F,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_9_Jul24,4.0,4.0,MDF1_9,16.0,7.0,42.5, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,14.064,MDF1_9_Jul31,7.0,11.0,MDF1_9,16.0,6.9,44.9, M,6237.896,1.0,0.736,1.0,0.736,14535.264
14.064,563.288,MDF1_9_AUG7,7.0,18.0,MDF1_9,16.0,7.2,41, M,1647.184,1.0,118.848,12.0,119.584,16182.448
563.288,58730.408,MDF1_9_Aug14,7.0,25.0,MDF1_9,16.0,6.5,43.5, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
58730.408,26200.936,MDF1_9_Aug21,6.0,31.0,MDF1_9,16.0,5.4,43.9, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
26200.936,18745.368,MDF1_9_Aug27,6.0,37.0,MDF1_9,16.0,4.9,39.6, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
18745.368,41.408,MDF1_9_Sep3,9.0,46.0,MDF1_9,16.0,5.4,40.2, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
41.408,0.0,MDF1_9_Sep11,7.0,53.0,MDF1_9,16.0,5.8,40.7, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.0,61.072,MDF1_9_Sep18,8.0,61.0,MDF1_9,16.0,6.4,40.2, M,6.392,1.0,1598.208,12.0,1545722.504,123428.872
61.072,0.0,MDF1_9_Sep24,6.0,67.0,MDF1_9,16.0,6.4,40.8, M,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,6.648,MDF1_9_Oct1,7.0,74.0,MDF1_9,16.0,7.3,41, M,3.544,1.0,918.888,10.0,1563952.976,123498.896
6.648,0.0,MDF1_9_Dec4,63.0,137.0,MDF1_9,16.0,7.0,43.1, M,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_10_Jul24,4.0,4.0,MDF1_10,16.0,8.7,45, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,2.88,MDF1_10_Jul31,7.0,11.0,MDF1_10,16.0,9.7,45.5, M,6237.896,1.0,0.736,1.0,0.736,14535.264
2.88,74.416,MDF1_10_AUG7,7.0,18.0,MDF1_10,16.0,8.8,45.2, M,1647.184,1.0,118.848,12.0,119.584,16182.448
74.416,23477.992,MDF1_10_Aug14,7.0,25.0,MDF1_10,16.0,8.5,44.85, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
23477.992,57821.064,MDF1_10_Aug21,6.0,31.0,MDF1_10,16.0,8.6,48.7, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
57821.064,2804.36,MDF1_10_Aug27,6.0,37.0,MDF1_10,16.0,8.5,43.9, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
2804.36,179.288,MDF1_10_Sep3,9.0,46.0,MDF1_10,16.0,8.8,44.4, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
179.288,4.584,MDF1_10_Sep11,7.0,53.0,MDF1_10,16.0,8.3,44.1, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
4.584,63.768,MDF1_10_Sep18,8.0,61.0,MDF1_10,16.0,9.9,43.9, M,6.392,1.0,1598.208,12.0,1545722.504,123428.872
63.768,0.0,MDF1_10_Sep24,6.0,67.0,MDF1_10,16.0,9.1,44.8, M,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,0.728,MDF1_10_Oct1,7.0,74.0,MDF1_10,16.0,9.9,44.3, M,3.544,1.0,918.888,10.0,1563952.976,123498.896
0.728,0.0,MDF1_10_Dec4,63.0,137.0,MDF1_10,16.0,10.2,45.2, M,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.736,MDF1_11_Jul24,4.0,4.0,MDF1_11,16.0,7.1,39.5, F,8297.368,1.0,0.0,0.0,0.0,8297.368
0.736,3.48,MDF1_11_Jul31,7.0,11.0,MDF1_11,16.0,7.0,40.9, F,6237.896,1.0,0.736,1.0,0.736,14535.264
3.48,2700.104,MDF1_11_AUG7,7.0,18.0,MDF1_11,16.0,6.0,43.7, F,1647.184,1.0,118.848,12.0,119.584,16182.448
2700.104,67051.168,MDF1_11_Aug14,7.0,25.0,MDF1_11,16.0,7.0,41.2, F,3898.24,1.0,62885.488,15.0,63005.072,20080.688
67051.168,163579.056,MDF1_11_Aug21,6.0,31.0,MDF1_11,16.0,6.6,41.5, F,30618.392,1.0,650332.704,16.0,713337.776,50699.08
163579.056,6035.344,MDF1_11_Aug27,6.0,37.0,MDF1_11,16.0,6.6,41.6, F,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
6035.344,0.0,MDF1_11_Sep3,9.0,46.0,MDF1_11,16.0,5.2,39.9, F,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
0.0,,MDF1_11_Sep11,7.0,53.0,MDF1_11,16.0,,, F,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.0,0.0,MDF1_12_Jul24,4.0,4.0,MDF1_12,16.0,6.5,43.8, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,3.344,MDF1_12_Jul31,7.0,11.0,MDF1_12,16.0,6.3,37.5, M,6237.896,1.0,0.736,1.0,0.736,14535.264
3.344,72.104,MDF1_12_AUG7,7.0,18.0,MDF1_12,16.0,6.3,41, M,1647.184,1.0,118.848,12.0,119.584,16182.448
72.104,82198.808,MDF1_12_Aug14,7.0,25.0,MDF1_12,16.0,6.6,40.3, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
82198.808,31501.512,MDF1_12_Aug21,6.0,31.0,MDF1_12,16.0,6.6,39.9, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
31501.512,3995.128,MDF1_12_Aug27,6.0,37.0,MDF1_12,16.0,7.3,42.4, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
3995.128,26.208,MDF1_12_Sep3,9.0,46.0,MDF1_12,16.0,6.4,40.5, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
26.208,2.792,MDF1_12_Sep11,7.0,53.0,MDF1_12,16.0,5.7,37.9, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
2.792,43.896,MDF1_12_Sep18,8.0,61.0,MDF1_12,16.0,6.4,39.9, M,6.392,1.0,1598.208,12.0,1545722.504,123428.872
43.896,0.0,MDF1_12_Sep24,6.0,67.0,MDF1_12,16.0,6.6,40.7, M,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,1.688,MDF1_12_Oct1,7.0,74.0,MDF1_12,16.0,7.4,40.4, M,3.544,1.0,918.888,10.0,1563952.976,123498.896
1.688,0.0,MDF1_12_Dec4,63.0,137.0,MDF1_12,16.0,7.1,41.5, M,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_13_Jul24,4.0,4.0,MDF1_13,16.0,6.7,39.5, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,1.12,MDF1_13_Jul31,7.0,11.0,MDF1_13,16.0,7.4,42.2, M,6237.896,1.0,0.736,1.0,0.736,14535.264
1.12,2829.64,MDF1_13_AUG7,7.0,18.0,MDF1_13,16.0,6.0,44, M,1647.184,1.0,118.848,12.0,119.584,16182.448
2829.64,11029.88,MDF1_13_Aug14,7.0,25.0,MDF1_13,16.0,6.4,44.8, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
11029.88,2403.064,MDF1_13_Aug21,6.0,31.0,MDF1_13,16.0,6.4,41.9, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
2403.064,33.032,MDF1_13_Aug27,6.0,37.0,MDF1_13,16.0,6.3,39.7, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
33.032,,MDF1_13_Sep18,24.0,61.0,MDF1_13,16.0,,, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
0.0,0.0,MDF1_14_Jul24,4.0,4.0,MDF1_14,16.0,6.7,42.2, F,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,0.0,MDF1_14_Jul31,7.0,11.0,MDF1_14,16.0,7.3,42, F,6237.896,1.0,0.736,1.0,0.736,14535.264
0.0,5003.888,MDF1_14_AUG7,7.0,18.0,MDF1_14,16.0,5.6,41.5, F,1647.184,1.0,118.848,12.0,119.584,16182.448
5003.888,9697.464,MDF1_14_Aug14,7.0,25.0,MDF1_14,16.0,6.7,39.6, F,3898.24,1.0,62885.488,15.0,63005.072,20080.688
9697.464,2043.768,MDF1_14_Aug21,6.0,31.0,MDF1_14,16.0,6.0,41.8, F,30618.392,1.0,650332.704,16.0,713337.776,50699.08
2043.768,1329.056,MDF1_14_Aug27,6.0,37.0,MDF1_14,16.0,6.8,39.4, F,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
1329.056,21.928,MDF1_14_Sep3,9.0,46.0,MDF1_14,16.0,7.8,42.7, F,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
21.928,0.0,MDF1_14_Sep11,7.0,53.0,MDF1_14,16.0,7.2,40.9, F,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.0,11.104,MDF1_14_Sep18,8.0,61.0,MDF1_14,16.0,7.9,39.7, F,6.392,1.0,1598.208,12.0,1545722.504,123428.872
11.104,2.248,MDF1_14_Sep24,6.0,67.0,MDF1_14,16.0,7.9,41, F,66.48,1.0,17311.584,18.0,1563034.088,123495.352
2.248,15.592,MDF1_14_Oct1,7.0,74.0,MDF1_14,16.0,9.0,41.9, F,3.544,1.0,918.888,10.0,1563952.976,123498.896
15.592,0.0,MDF1_14_Dec4,63.0,137.0,MDF1_14,16.0,7.8,43, F,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_15_Jul24,4.0,4.0,MDF1_15,16.0,7.1,41.6, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,0.0,MDF1_15_Jul31,7.0,11.0,MDF1_15,16.0,7.3,42.2, M,6237.896,1.0,0.736,1.0,0.736,14535.264
0.0,18067.568,MDF1_15_AUG7,7.0,18.0,MDF1_15,16.0,7.5,44.7, M,1647.184,1.0,118.848,12.0,119.584,16182.448
18067.568,18984.712,MDF1_15_Aug14,7.0,25.0,MDF1_15,16.0,6.7,43.6, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
18984.712,29400.616,MDF1_15_Aug21,6.0,31.0,MDF1_15,16.0,6.2,41.9, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
29400.616,4758.272,MDF1_15_Aug27,6.0,37.0,MDF1_15,16.0,6.8,42.1, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
4758.272,0.8,MDF1_15_Sep3,9.0,46.0,MDF1_15,16.0,6.2,42.8, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
0.8,0.0,MDF1_15_Sep11,7.0,53.0,MDF1_15,16.0,6.3,42.7, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.0,27.696,MDF1_15_Sep18,8.0,61.0,MDF1_15,16.0,6.9,42.2, M,6.392,1.0,1598.208,12.0,1545722.504,123428.872
27.696,3.464,MDF1_15_Sep24,6.0,67.0,MDF1_15,16.0,7.0,43.2, M,66.48,1.0,17311.584,18.0,1563034.088,123495.352
3.464,0.0,MDF1_15_Oct1,7.0,74.0,MDF1_15,16.0,7.6,42.6, M,3.544,1.0,918.888,10.0,1563952.976,123498.896
0.0,0.0,MDF1_15_Dec4,63.0,137.0,MDF1_15,16.0,7.8,42.7, M,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_16_Jul24,4.0,4.0,MDF1_16,16.0,5.5,41.3, F,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,4.528,MDF1_16_Jul31,7.0,11.0,MDF1_16,16.0,5.3,38.6, F,6237.896,1.0,0.736,1.0,0.736,14535.264
4.528,0.0,MDF1_16_AUG7,7.0,18.0,MDF1_16,16.0,3.7,39.4, F,1647.184,1.0,118.848,12.0,119.584,16182.448
0.0,162369.96,MDF1_16_Aug14,7.0,25.0,MDF1_16,16.0,5.1,40.1, F,3898.24,1.0,62885.488,15.0,63005.072,20080.688
162369.96,32989.408,MDF1_16_Aug21,6.0,31.0,MDF1_16,16.0,4.3,38.7, F,30618.392,1.0,650332.704,16.0,713337.776,50699.08
32989.408,,MDF1_16_Sep3,15.0,46.0,MDF1_16,16.0,5.3,37.9, F,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
0.0,0.0,MDF1_17_Aug27,6.0,37.0,MDF1_17,16.0,7.6,41.8, M,57037.528,1.0,736393.384,16.0,736393.384,57037.528
0.0,0.0,MDF1_17_Sep3,9.0,46.0,MDF1_17,16.0,7.7,40.6, M,15639.144,1.0,93946.232,16.0,830339.616,72676.672
0.0,1554.856,MDF1_17_Sep11,7.0,53.0,MDF1_17,16.0,7.8,46, M,46.728,1.0,446.904,14.0,830786.52,72723.4
1554.856,14155.776,MDF1_17_Sep18,8.0,61.0,MDF1_17,16.0,8.2,42, M,6.392,1.0,1598.208,12.0,832384.728,72729.792
14155.776,122.944,MDF1_17_Sep24,6.0,67.0,MDF1_17,16.0,8.1,42.4, M,66.48,1.0,17311.584,18.0,849696.312,72796.272
122.944,29.016,MDF1_17_Oct1,7.0,74.0,MDF1_17,16.0,8.3,41.6, M,3.544,1.0,918.888,10.0,850615.2,72799.816
29.016,4.376,MDF1_17_Dec4,63.0,137.0,MDF1_17,16.0,8.3,44.3, M,29.368,1.0,5735.336,16.0,856350.536,72829.184
29.936,25.784,MDF1_18_Sep11,7.0,53.0,MDF1_18,16.0,9.0,43.3,,46.728,1.0,446.904,14.0,94393.136,15685.872
25.784,2706.12,MDF1_18_Sep18,8.0,61.0,MDF1_18,16.0,9.9,43.6,,6.392,1.0,1598.208,12.0,95991.344,15692.264
2706.12,778.816,MDF1_18_Sep24,6.0,67.0,MDF1_18,16.0,9.8,45.8,,66.48,1.0,17311.584,18.0,113302.928,15758.744
778.816,5556.128,MDF1_18_Oct1,7.0,74.0,MDF1_18,16.0,10.0,44.2,,3.544,1.0,918.888,10.0,114221.816,15762.288
5556.128,0.0,MDF1_18_Dec4,63.0,137.0,MDF1_18,16.0,10.9,45.7,,29.368,1.0,5735.336,16.0,119957.152,15791.656
3.56,0.0,MDF2_1_Jul24,4.0,4.0,MDF2_1,1.0,6.4,41.7, F,2305.856,2.0,3.56,1.0,3.56,2305.856
0.0,0.0,MDF2_1_Jul31,7.0,11.0,MDF2_1,1.0,6.1,41.3, F,4728.296,2.0,0.0,0.0,3.56,7034.152
0.0,0.0,MDF2_1_AUG7,7.0,18.0,MDF2_1,1.0,5.4,40.3, F,2709.184,2.0,0.0,0.0,3.56,9743.336
0.0,40.6,MDF2_1_Aug14,7.0,25.0,MDF2_1,1.0,5.2,41.2, F,5608.824,2.0,0.0,0.0,3.56,15352.16
40.6,12196.648,MDF2_1_Aug21,6.0,31.0,MDF2_1,1.0,6.4,41.3, F,17628.376,2.0,40.6,1.0,44.16,32980.536
12196.648,6255.144,MDF2_1_Aug27,6.0,37.0,MDF2_1,1.0,7.1,41.6, F,24406.496,2.0,12196.648,1.0,12240.808,57387.032
6255.144,412.696,MDF2_1_Sep3,9.0,46.0,MDF2_1,1.0,6.9,40.3, F,6072.6,2.0,6255.144,1.0,18495.952,63459.632
412.696,2.544,MDF2_1_Sep11,7.0,53.0,MDF2_1,1.0,6.8,42.1, F,1665.432,2.0,412.696,1.0,18908.648,65125.064
2.544,390.936,MDF2_1_Sep18,8.0,61.0,MDF2_1,1.0,6.9,41, F,17437.344,2.0,2.544,1.0,18911.192,82562.408
390.936,0.576,MDF2_1_Sep24,6.0,67.0,MDF2_1,1.0,7.4,40.6, F,5840.552,2.0,390.936,1.0,19302.128,88402.96
0.576,0.0,MDF2_1_Oct1,7.0,74.0,MDF2_1,1.0,7.5,40.1, F,1505.472,2.0,0.576,1.0,19302.704,89908.432
0.0,0.0,MDF2_1_Dec4,63.0,137.0,MDF2_1,1.0,6.6,40.8, F,3335.08,2.0,0.0,0.0,19302.704,93243.512
0.0,0.0,MDF3_1_Jul24,4.0,4.0,MDF3_1,8.0,6.7,42.2, M,2365.888,3.0,0.0,0.0,0.0,2365.888
0.0,0.0,MDF3_1_Jul31,7.0,11.0,MDF3_1,8.0,6.4,41.2, M,1035.744,3.0,570.184,1.0,570.184,3401.632
0.0,5.688,MDF3_1_AUG7,7.0,18.0,MDF3_1,8.0,5.7,41.9, M,2122.456,3.0,0.528,1.0,570.712,5524.088
5.688,177.832,MDF3_1_Aug14,7.0,25.0,MDF3_1,8.0,6.1,41.4, M,8343.912,3.0,40.888,4.0,611.6,13868.0
177.832,3317.384,MDF3_1_Aug21,6.0,31.0,MDF3_1,8.0,6.0,40.1, M,15.872,3.0,2748.872,8.0,3360.472,13883.872
3317.384,14031.264,MDF3_1_Aug27,6.0,37.0,MDF3_1,8.0,6.6,41.9, M,825.664,3.0,122437.0,8.0,125797.472,14709.536
14031.264,4812.856,MDF3_1_Sep3,9.0,46.0,MDF3_1,8.0,7.3,40.3, M,1789.744,3.0,42946.664,8.0,168744.136,16499.28
4812.856,382.072,MDF3_1_Sep11,7.0,53.0,MDF3_1,8.0,6.5,40.2, M,37209.808,3.0,45582.248,8.0,214326.384,53709.088
382.072,7.344,MDF3_1_Sep18,8.0,61.0,MDF3_1,8.0,7.4,41.1, M,1946.88,3.0,2079.88,8.0,216406.264,55655.968
7.344,0.0,MDF3_1_Sep24,6.0,67.0,MDF3_1,8.0,6.2,40.2, M,400.712,3.0,363.992,7.0,216770.256,56056.68
0.0,0.0,MDF3_1_Oct1,7.0,74.0,MDF3_1,8.0,7.4,40.9, M,2.424,3.0,31.888,5.0,216802.144,56059.104
0.0,0.0,MDF3_1_Dec4,63.0,137.0,MDF3_1,8.0,7.7,40.8, M,0.0,3.0,22.912,1.0,216825.056,56059.104
0.0,0.0,MDF3_2_Jul24,4.0,4.0,MDF3_2,8.0,10.4,48, F,2365.888,3.0,0.0,0.0,0.0,2365.888
0.0,0.0,MDF3_2_Jul31,7.0,11.0,MDF3_2,8.0,10.5,45.4, F,1035.744,3.0,570.184,1.0,570.184,3401.632
0.0,0.0,MDF3_2_AUG7,7.0,18.0,MDF3_2,8.0,9.6,46.5, F,2122.456,3.0,0.528,1.0,570.712,5524.088
0.0,104.768,MDF3_2_Aug14,7.0,25.0,MDF3_2,8.0,8.5,45.9, F,8343.912,3.0,40.888,4.0,611.6,13868.0
104.768,28067.296,MDF3_2_Aug21,6.0,31.0,MDF3_2,8.0,8.7,44.5, F,15.872,3.0,2748.872,8.0,3360.472,13883.872
28067.296,11785.104,MDF3_2_Aug27,6.0,37.0,MDF3_2,8.0,10.5,46, F,825.664,3.0,122437.0,8.0,125797.472,14709.536
11785.104,1689.408,MDF3_2_Sep3,9.0,46.0,MDF3_2,8.0,9.3,45, F,1789.744,3.0,42946.664,8.0,168744.136,16499.28
1689.408,41.72,MDF3_2_Sep11,7.0,53.0,MDF3_2,8.0,9.2,45, F,37209.808,3.0,45582.248,8.0,214326.384,53709.088
41.72,110.24,MDF3_2_Sep18,8.0,61.0,MDF3_2,8.0,11.1,45.3, F,1946.88,3.0,2079.88,8.0,216406.264,55655.968
110.24,0.0,MDF3_2_Sep24,6.0,67.0,MDF3_2,8.0,9.7,44.8, F,400.712,3.0,363.992,7.0,216770.256,56056.68
0.0,0.0,MDF3_2_Oct1,7.0,74.0,MDF3_2,8.0,10.5,46.1, F,2.424,3.0,31.888,5.0,216802.144,56059.104
0.0,0.0,MDF3_2_Dec4,63.0,137.0,MDF3_2,8.0,10.3,46.2, F,0.0,3.0,22.912,1.0,216825.056,56059.104
0.0,0.0,MDF3_3_Jul24,4.0,4.0,MDF3_3,8.0,9.3,44.7, F,2365.888,3.0,0.0,0.0,0.0,2365.888
0.0,0.0,MDF3_3_Jul31,7.0,11.0,MDF3_3,8.0,9.3,46.5, F,1035.744,3.0,570.184,1.0,570.184,3401.632
0.0,9.12,MDF3_3_AUG7,7.0,18.0,MDF3_3,8.0,8.8,44.1, F,2122.456,3.0,0.528,1.0,570.712,5524.088
9.12,328.28,MDF3_3_Aug14,7.0,25.0,MDF3_3,8.0,8.6,42.2, F,8343.912,3.0,40.888,4.0,611.6,13868.0
328.28,40621.4,MDF3_3_Aug21,6.0,31.0,MDF3_3,8.0,9.2,45, F,15.872,3.0,2748.872,8.0,3360.472,13883.872
40621.4,2862.136,MDF3_3_Aug27,6.0,37.0,MDF3_3,8.0,9.8,45.8, F,825.664,3.0,122437.0,8.0,125797.472,14709.536
2862.136,1261.936,MDF3_3_Sep3,9.0,46.0,MDF3_3,8.0,10.3,44.2, F,1789.744,3.0,42946.664,8.0,168744.136,16499.28
1261.936,6.864,MDF3_3_Sep11,7.0,53.0,MDF3_3,8.0,9.3,45.3, F,37209.808,3.0,45582.248,8.0,214326.384,53709.088
6.864,0.0,MDF3_3_Sep18,8.0,61.0,MDF3_3,8.0,10.6,44.3, F,1946.88,3.0,2079.88,8.0,216406.264,55655.968
0.0,5.8,MDF3_3_Sep24,6.0,67.0,MDF3_3,8.0,9.7,45.2, F,400.712,3.0,363.992,7.0,216770.256,56056.68
5.8,0.0,MDF3_3_Oct1,7.0,74.0,MDF3_3,8.0,10.0,44.7, F,2.424,3.0,31.888,5.0,216802.144,56059.104
